1161	0.03387096774193532	-0.119505376346	-0.15337634408793532	0
79955	0.02741935483870961	-0.119505376346	-0.1469247311847096	0
3889	0.02741935483870961	-0.119505376346	-0.1469247311847096	0
3892	0.021972484828727712	-0.119505376346	-0.14147786117472771	0
123016	0.028341911580320067	-0.119505376346	-0.14784728792632007	0
641	0.03387096774193532	-0.119505376346	-0.15337634408793532	0
1161	0.03387096774193532	-0.119505376346	-0.15337634408793532	0
4286	0.057194060419866855	-0.119505376346	-0.17669943676586686	0
7405	0.0627843137254902	-0.119505376346	-0.1822896900714902	0
182	0.028341911580320067	-0.119505376346	-0.14784728792632007	0
7020	0.07404658597853397	-0.119505376346	0.19355196232453398	1
7050	0.11774211964729031	-0.119505376346	0.2372474959932903	1
25836	0.10993543230521019	-0.119505376346	0.2294408086512102	1
9126	0.017417311752287112	-0.119505376346	0.13692268809828712	1
