5339	0.14251893939393945	-0.0504291497977	-0.19294808919163944	0
81794	0.11270298398421086	-0.0504291497977	-0.16313213378191085	0
1290	0.10159063625450182	-0.0504291497977	-0.15201978605220182	0
6901	0.11270298398421086	-0.0504291497977	-0.16313213378191085	0
5351	0.13494318181818166	-0.0504291497977	-0.18537233161588165	0
1717	0.13494318181818166	-0.0504291497977	-0.18537233161588165	0
5351	0.13494318181818166	-0.0504291497977	-0.18537233161588165	0
57194	0.11270298398421086	-0.0504291497977	-0.16313213378191085	0
493856	0.14251893939393945	-0.0504291497977	-0.19294808919163944	0
80144	0.13494318181818166	-0.0504291497977	-0.18537233161588165	0
3691	0.17840060912834588	-0.0504291497977	0.22882975892604587	1
4626	0.18870646019217552	-0.0504291497977	0.2391356099898755	1
2071	0.18218085106382986	-0.0504291497977	0.23261000086152986	1
5573	0.20063164893617014	-0.0504291497977	0.25106079873387016	1
8517	0.2275598404255319	-0.0504291497977	0.2779889902232319	1
