1723	-0.03222652224100253	-0.193014662755	-0.16078814051399748	0
57514	-0.011904761904762085	-0.193014662755	-0.18110990085023793	0
8200	-0.010582010582010692	-0.193014662755	-0.18243265217298932	0
64093	-0.011904761904762085	-0.193014662755	-0.18110990085023793	0
57194	-0.0335048259265367	-0.193014662755	-0.15950983682846331	0
132884	-0.03222652224100253	-0.193014662755	-0.16078814051399748	0
128178	-0.03222652224100253	-0.193014662755	-0.16078814051399748	0
9401	-0.0335048259265367	-0.193014662755	-0.15950983682846331	0
585	0.010193893393134257	-0.193014662755	-0.20320855614813427	0
2260	-0.010582010582010692	-0.193014662755	-0.18243265217298932	0
5728	0.020580416482055996	-0.193014662755	0.213595079237056	1
207	0.00835143710606423	-0.193014662755	0.20136609986106424	1
6496	0.034182543198936655	-0.193014662755	0.22719720595393667	1
2737	0.01654815841753976	-0.193014662755	0.20956282117253977	1
374654	0.045038375234039085	-0.193014662755	0.2380530379890391	1
